ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem
151,28.01224,0.03539271,27.324095,27.993958,28.671276,1.3471813,20.789122,34.996014,11.430995,9.032672,0.34028152,0.4790934,0.18043664,0.31198156,0.48217547,0.30173883,2.7936647,1.5733902,1.8781328,1.2376722,0.14172329,0.7349051,25.911222,0.38088816,20.03315,0.36259976,11.926207,0.67861575,2.3858125,3.6928701,0.015295594,0.88765943,1.0546546,0.6029467,7.058141,0.26298258,2.5465667,2.499764,33.937073,0.16680397,562.0998,0.35246232,1438.2103,0.13313925,-104.661415,-0.8955875,1652.0436,0.1574292,1256.0385,0.24886288,-114.50082,-0.7177954,2753.6216,0.090677075,1011.56964,0.2827635,-116.62455,-0.68650615,-24.254095,-0.17607644,33.62621,0.14896733,0.031905964,0.5584172,-0.018934656,-0.75292325,0.20568001,0.48452398,33.05952,0.18803683,24.536337,0.22539286,14.8100395,0.56486624,0.5228653,20.252785,-12.79231,21.06557,0.015900094,-0.001306404,0.0750635,2.3755941,1.5022534,0.33116665,0.24657041,0.33017543,0.36057216,-27.65695,37
153,37.34523,0.052814834,36.4735,37.021965,38.665665,2.1921654,161.0067,325.698,14.107085,8.919392,0.4160653,0.4218071,0.22677551,0.40397966,0.5636677,0.3368922,2.5472462,1.7327316,1.5439034,0.8022005,0.16041653,0.60068446,25.092361,0.31250307,11.161653,0.8440247,4.727898,2.0481951,-2.1071699,-4.5635448,0.020144729,1.0803653,1.0628283,0.49103615,9.314547,0.2971155,12.130541,0.8483566,26.367039,0.2904027,739.3609,0.2796407,1402.9833,0.16998605,-110.10106,-0.81623816,1802.2661,0.13521144,1111.2137,0.29978913,-106.707344,-0.78547454,2876.471,0.0803001,940.80975,0.35922447,-109.806885,-0.73614275,-18.467361,-0.36766386,29.650482,0.23671064,0.049340587,0.33876118,-0.016768944,-0.6431156,0.2072178,0.42899105,28.469175,0.2119992,10.556845,0.98063785,4.864978,2.4371738,-5.812821,-1.7134993,-12.911501,22.145418,0.027770912,-0.004422534,0.10478859,1.875469,1.6775163,0.31537312,0.22904296,0.28064516,0.33444163,-27.72334,22
154,34.57633,0.053801727,33.47677,34.511154,35.6754,2.1986313,146.36137,289.98334,21.066565,34.994423,0.48368433,0.40193704,0.27926785,0.48316944,0.6518364,0.37256855,3.649298,1.8470833,2.0046203,1.0187229,0.20123759,0.55968606,27.156843,0.3554955,14.357149,0.65037185,-2.3495317,-5.052778,8.349362,1.3543137,0.01977725,1.2375281,1.0586852,0.48707908,8.244358,0.31821215,6.3565273,1.7065047,29.207355,0.26706755,701.8032,0.29569143,1440.3481,0.19500645,-99.50704,-0.9050599,1733.3197,0.15534273,1195.0511,0.33294037,-102.42388,-0.8085814,2847.0574,0.08877825,979.46954,0.36128792,-107.88499,-0.72251743,-17.938763,-0.35602418,31.999,0.23940037,0.03387286,0.5388391,-0.016837474,-0.74748,0.25942838,0.40149757,31.917395,0.23717491,15.425537,0.62590253,-5.1889887,-2.461543,6.673366,1.9138514,-12.655972,22.903313,0.013809596,-0.004104633,0.12515053,2.5506377,2.0530796,0.26731706,0.22703846,0.21181817,0.32135165,-25.691044,23
155,36.51393,0.06521887,34.75607,36.48869,38.661446,3.9053764,162.55508,287.654,49.72943,175.69572,0.6836375,0.3721153,0.47199458,0.6806092,0.89586896,0.42387438,5.28258,2.447679,3.5058355,1.9433067,0.34073055,0.51035196,22.526741,0.4733241,14.629002,0.73508614,-5.6231623,-2.5891879,-2.3275418,-4.4676275,0.020436779,1.0981407,1.2049136,0.4899459,7.424468,0.39775372,6.417869,1.6950961,27.976685,0.32087553,686.1388,0.264993,1435.9476,0.17210352,-87.97048,-1.0075738,1702.6708,0.123124264,1094.6206,0.2805634,-89.67064,-0.90516806,2833.7517,0.07302209,864.7042,0.37697306,-95.282555,-0.80508643,-15.825233,-0.37841752,28.534588,0.25292563,0.054597564,0.28945696,-0.0201208,-0.54287183,0.39864317,0.3869513,25.804571,0.33583412,13.100623,0.81605107,-9.26872,-1.6515857,-3.8082123,-2.8398328,-12.492743,22.165745,0.03759752,-0.010683111,0.24581802,3.7259316,3.2298448,0.18372093,0.17000717,0.12026785,0.16927084,-23.880823,35
157,36.46261,0.07238484,35.01323,36.28476,38.472507,3.459278,208.6803,380.91568,28.787018,32.76447,0.67715985,0.38991928,0.46669632,0.6507415,0.8931701,0.4264738,6.0803056,3.1878567,3.5085368,1.5116646,0.33180034,0.53088933,23.028873,0.483613,12.885214,0.9551723,4.0798445,3.517024,-7.2017703,-1.8443784,0.024098044,1.3231215,1.1579427,0.47230434,7.955436,0.37463945,4.074903,2.5842621,23.185642,0.43050948,754.9248,0.25374117,1367.4576,0.16038066,-80.28652,-1.044962,1805.9166,0.13001734,1090.4044,0.28606236,-82.80153,-0.92108923,2878.859,0.08117196,909.8412,0.3763729,-86.04162,-0.85759896,-17.49937,-0.44374618,28.939444,0.30638126,0.036972847,0.50773174,-0.022947323,-0.5428616,0.37211838,0.41490084,25.579754,0.3890827,13.285316,0.9815407,3.2558815,4.6008472,-9.032798,-1.4944006,-11.250541,19.951574,0.024706893,-0.012954216,0.24540173,3.5258818,2.4787183,0.26747474,0.2753596,0.12633333,0.18190625,-22.477215,34
158,34.71524,0.077379994,33.938007,34.96758,36.407772,2.4697647,356.64493,378.90866,53.991756,77.84144,0.46224114,0.3829185,0.30147147,0.41605076,0.59953135,0.29805988,3.6205106,2.138969,2.0639305,1.09424,0.19291896,0.4537032,24.277077,0.39827287,10.969892,0.70336956,3.1528997,2.9066098,-4.07843,-2.1226707,0.033298686,1.436361,1.3317616,0.44912165,6.6922784,0.3365766,9.01365,1.0980703,25.27659,0.37404925,755.3093,0.25944692,1419.1542,0.16405734,-159.59831,-0.46508557,1798.3655,0.14255497,1135.3616,0.24626741,-158.94728,-0.4497427,2853.4158,0.08215157,961.7978,0.36230323,-160.19145,-0.43244866,-16.475813,-0.35774586,27.574808,0.2556862,0.038446914,0.46098745,-0.015373063,-0.676749,0.2738406,0.33310652,27.122162,0.24822345,11.229551,0.791741,4.699897,2.37589,-8.586078,-1.157196,-12.489313,22.459585,0.024545211,-0.011500436,0.16756965,2.675669,1.7776666,0.1256338,0.084732085,0.4284058,0.6848878,-29.572897,32
159,31.900185,0.055063345,30.71192,32.106445,33.1904,2.4784794,142.95369,173.13364,36.20836,53.277695,0.49356383,0.29478088,0.34674585,0.47783804,0.6185657,0.27181983,2.9183953,1.3627987,1.8174579,0.90355396,0.23418294,0.3805839,27.955137,0.28281203,11.879727,0.7222784,2.167722,4.1883655,-0.7391431,-11.4785385,0.025692306,0.765115,1.3370389,0.45752257,5.7121162,0.3780178,4.7015123,1.4738429,29.539957,0.18693244,704.21277,0.27663916,1460.6306,0.15022172,-135.22801,-0.6308531,1731.5123,0.1347042,1193.4618,0.3387948,-137.73584,-0.58085096,2842.8716,0.09008355,1041.8447,0.36083853,-141.06876,-0.5362455,-17.151155,-0.29293147,30.031313,0.20661955,0.034896836,0.4477442,-0.019234318,-0.50977224,0.28321245,0.26832357,31.768297,0.1791219,12.4154215,0.5970767,3.3024895,3.2404552,-2.2671387,-4.452722,-14.420206,24.802622,0.028825324,-0.014030808,0.20671935,2.975744,2.5788684,0.13009708,0.10220382,0.2540625,0.39763245,-28.081879,33
160,25.465073,0.064396545,24.1299,25.507282,26.699097,2.5691967,28.927149,64.04068,26.30905,49.16732,0.70182645,0.5016555,0.35025302,0.69124603,0.9946575,0.64440453,5.711938,3.3095348,3.6061256,2.3754098,0.32705188,0.6176578,29.897022,0.32355073,8.753636,1.2400695,12.464428,1.0707023,-8.898269,-1.4309558,0.013233579,1.2311606,1.1093878,0.5156217,4.610071,0.46350387,7.214786,0.96217215,25.350918,0.32480702,518.06195,0.34610727,1353.3628,0.14866237,-63.771446,-1.3572166,1544.5103,0.17408802,1072.5181,0.25637096,-71.299614,-1.1352972,2643.7302,0.09739215,877.1225,0.35754064,-75.48554,-1.0335776,-15.5362215,-0.35291836,24.879305,0.2461701,0.03843893,0.41070205,-0.026755527,-0.4711348,0.3915875,0.4555207,33.37852,0.23004621,6.5749464,1.7102962,12.857101,1.095068,-12.441427,-0.97168964,-13.809464,22.499636,0.02540794,-0.010818759,0.17651966,2.475619,2.25338,0.30133334,0.22010708,0.12477273,0.15988615,-22.479763,29
161,38.426514,0.081866406,38.01971,39.014397,39.948536,1.9288254,179.45885,233.0196,56.53276,60.634865,0.3968832,0.6019801,0.22518426,0.2677519,0.57187563,0.34669137,4.3086348,2.8664324,2.3396049,1.801047,0.17240714,0.84622526,27.016264,0.25369692,8.753719,1.1318498,2.2968254,4.7475247,3.3289948,2.6727388,0.023242692,1.0500109,1.2390381,0.491852,8.254009,0.37489614,-1.0526763,-11.393081,21.278816,0.42919594,735.0523,0.25217974,1344.7775,0.17509481,-149.49428,-0.5468681,1748.9432,0.13282879,1046.6469,0.29026517,-146.30618,-0.5472056,2847.1882,0.08500971,923.843,0.3311931,-149.42401,-0.5044148,-16.419178,-0.41944063,28.256495,0.2719642,0.026199987,0.6149348,-0.02177296,-0.5668665,0.31458572,0.53744286,32.297794,0.21262164,2.552536,5.2800994,-2.7390509,-5.397628,-1.415086,-8.2223015,-14.802877,23.962507,0.006915117,-0.008993412,0.10969761,1.2753189,1.4021032,0.20875,0.1635331,0.5205769,1.1772057,-27.558102,30
162,35.4634,0.05136188,34.841816,35.497112,36.555622,1.7138062,187.77565,387.0765,26.639734,32.787903,0.3842914,0.3076123,0.26044583,0.38303995,0.47942156,0.21897572,2.381144,1.2193019,1.806429,0.99167734,0.1489519,0.51976556,23.632812,0.33727527,12.103794,0.7470634,9.632051,1.0348791,0.9413773,11.508914,0.026201548,1.1916531,1.176948,0.48590866,8.836121,0.30344862,8.609036,0.9798803,22.924532,0.31403583,851.18463,0.21418689,1345.0835,0.1829297,-102.365135,-0.8340439,1908.6295,0.112495,1112.7587,0.27820465,-104.29264,-0.7605661,2932.9434,0.07974759,994.4104,0.3773535,-105.856186,-0.7366744,-19.84348,-0.30169976,30.722578,0.24077912,0.034795072,0.45475015,-0.009806607,-1.0297542,0.1794272,0.4085224,26.654863,0.25419012,13.94341,0.65328693,11.724124,0.88921076,-1.7692605,-6.6266003,-11.896273,21.082445,0.02703218,-0.001131593,0.10749067,3.4758692,2.1281924,0.26188236,0.22598018,0.20126583,0.43405756,-28.365887,29
166,35.50796,0.07614527,34.876884,35.806973,36.952164,2.0752792,216.66826,308.44812,21.011177,21.270975,0.32686022,0.3612013,0.19699103,0.33004376,0.4288934,0.23190236,1.9178729,1.3754516,1.3132534,0.83308005,0.11814769,0.57806814,22.566427,0.3690245,15.364594,0.52736974,10.931243,0.8627102,2.4981894,4.0488644,0.024811378,1.2941592,1.0269649,0.53380823,9.65311,0.27507576,15.88749,0.5668899,28.507723,0.2939601,755.3834,0.3030085,1444.3032,0.18788117,-118.21238,-0.72986037,1808.3727,0.12895611,1140.021,0.27344987,-116.65633,-0.6937067,2916.9001,0.08101102,942.34106,0.42022228,-118.95968,-0.66090703,-22.074966,-0.28303558,32.87835,0.21677522,0.035399817,0.50077605,-0.011736158,-0.9148719,0.15748358,0.41227776,27.633043,0.22591908,18.476933,0.44253868,12.555414,0.8624479,-0.10535221,-109.745834,-11.6906185,20.513285,0.010441159,-0.000740052,0.07835159,2.6256566,1.7776666,0.27422535,0.26342094,0.2834328,0.61147374,-28.938156,23
170,35.798035,0.06021039,34.674335,35.65545,37.21893,2.5445938,195.36496,355.12122,24.722113,25.573366,0.46987268,0.35576245,0.2913022,0.47385034,0.6067636,0.3154614,3.2373152,1.5558943,2.254519,1.1305543,0.22908707,0.5982106,27.258755,0.34853074,13.109417,0.6527263,7.678281,1.2653488,-4.62707,-2.2779496,0.026372315,1.6774367,1.2182646,0.44794977,7.881011,0.31568375,10.737233,0.96488243,29.503054,0.24351014,604.4516,0.33776945,1430.5035,0.14227565,-90.400986,-0.9930815,1685.469,0.14328456,1174.4453,0.26130095,-91.87276,-0.86066145,2755.7812,0.0856792,927.0578,0.327408,-94.76271,-0.8098741,-20.117891,-0.24695687,30.237743,0.1916901,0.051344294,0.34840605,-0.02270283,-0.49384218,0.27762535,0.4411873,30.638031,0.25359973,13.127604,0.660663,7.4679384,1.4289291,-7.515332,-1.3950294,-13.904447,22.201546,0.025949527,-0.010424333,0.14683291,3.5508878,2.7040563,0.22388889,0.17801285,0.14020833,0.1930888,-26.460339,30
172,35.426914,0.105791755,35.20466,36.206825,37.49272,2.288063,259.23752,403.98492,39.260536,41.179092,0.32707253,0.43687972,0.21615672,0.2509359,0.44137484,0.22521812,2.511744,1.5114363,1.6581774,0.9717607,0.115351394,0.56182015,23.474787,0.27596578,9.096393,0.8399872,3.8101828,2.4771924,2.5000787,3.3285034,0.025585791,1.7621104,1.2739383,0.39839333,6.9111156,0.34121642,1.4220067,7.152911,21.308262,0.40192223,682.0007,0.30495283,1358.9772,0.13940346,-154.76514,-0.5109429,1712.297,0.16275886,1093.3901,0.2610531,-152.57848,-0.50809115,2772.1675,0.09073376,973.89343,0.35057703,-154.75464,-0.47732803,-14.241222,-0.44396558,26.31352,0.21768892,0.027647903,0.6371084,-0.014238024,-0.78026134,0.18089373,0.3649401,29.455439,0.19306614,4.862197,2.1918287,-0.8654363,-15.737355,-3.4587984,-3.1192918,-12.720876,21.430185,0.009634038,-0.00423375,0.09162522,1.5753939,1.6024036,0.15656249,0.11554515,0.4686885,1.9791383,-33.39679,33
176,35.15389,0.065410905,34.353302,35.27747,36.58142,2.228119,70.058784,87.18033,32.411556,52.866634,0.58641595,0.37157923,0.36292204,0.5689819,0.7689217,0.40599963,3.3631501,2.3839476,2.5172026,1.4393506,0.2583465,0.45743263,25.428616,0.3637347,11.867851,0.8117916,1.1116998,9.431431,-4.52634,-2.5741713,0.024025565,1.4095823,1.1911036,0.4252877,7.3468184,0.329264,8.641984,1.0568055,28.289305,0.28571165,693.87317,0.29175478,1441.7692,0.15797459,-110.27921,-0.8316908,1720.2495,0.14519653,1193.0857,0.26264974,-111.733864,-0.7614056,2809.3628,0.08124599,935.14856,0.3654924,-115.166306,-0.7086199,-16.292126,-0.36374545,28.436367,0.22136584,0.04610314,0.3516347,-0.018404,-0.5529412,0.31446645,0.32915506,28.376423,0.25229168,12.060207,0.89034617,1.0221883,11.599616,-8.969267,-1.3928012,-12.402246,22.550383,0.030435055,-0.012037111,0.20100462,2.475619,1.9028543,0.25723684,0.17835207,0.26125,0.5119758,-25.803947,29
179,33.93312,0.055058587,32.47251,33.87346,35.549255,3.076744,116.26466,226.57782,30.839184,59.58068,0.43645093,0.45252275,0.2282998,0.426111,0.6119351,0.38363528,3.1312017,1.5471009,2.125017,1.1598613,0.20389679,0.6541072,26.396593,0.38883206,15.597625,0.64029026,11.810306,0.9185224,-2.0166843,-5.300716,0.020809175,1.2206607,1.136202,0.5400551,8.670705,0.26515752,1.3764564,7.8814077,22.953938,0.38181284,701.2509,0.2973083,1398.3846,0.14498715,-104.79477,-0.8336865,1782.8263,0.15064237,1120.265,0.3130079,-108.29214,-0.744846,2870.6296,0.08048775,924.22876,0.3616996,-110.35615,-0.71242434,-21.034643,-0.32908398,31.417622,0.2523099,0.0215915,0.9593639,-0.021880066,-0.55707735,0.27353162,0.45484614,31.17349,0.27446452,15.895001,0.7091178,13.410822,0.95143825,-5.4999013,-2.1568065,-14.254054,21.862911,0.004087803,-0.010539974,0.11950179,2.7256815,2.1281924,0.2492941,0.15538785,0.22012986,0.46105605,-25.3291,31
180,34.711445,0.11532019,33.908077,35.88554,37.158993,3.2509155,91.53346,106.071655,45.75425,53.505978,0.56198996,0.64233977,0.21427567,0.48424163,0.8783922,0.66411656,5.375654,3.1972244,3.6360564,2.3707745,0.24819605,0.84674317,23.811718,0.35471082,11.541552,0.91868454,2.367103,4.324323,-2.035696,-5.8912044,0.02293866,1.7009711,1.0984272,0.5114023,7.6400714,0.43669242,9.398285,1.2111281,28.326551,0.2932472,620.3345,0.31515273,1423.9869,0.13920403,-112.20868,-0.8453363,1679.1298,0.1519943,1110.5029,0.29679325,-110.92366,-0.7958726,2771.1675,0.086278245,916.4686,0.33350942,-114.38849,-0.740633,-16.381971,-0.3679818,27.490032,0.22651744,0.057225738,0.35116237,-0.022962252,-0.5352743,0.40047073,0.4697352,26.586676,0.34258598,11.714209,1.1180212,0.57013464,22.84136,-8.935173,-1.3842355,-11.922345,21.348185,0.019786172,-0.0053259,0.0961463,1.9254814,1.2018027,0.40687498,0.3891023,0.45069766,1.0551146,-23.718336,20
187,32.29548,0.06145013,31.327587,32.280113,33.457886,2.1302986,148.01654,322.75232,37.45408,70.2462,0.40822768,0.4472989,0.22116041,0.3991207,0.57186836,0.35070795,3.103061,1.5002747,2.1306167,1.2056364,0.17088476,0.6320094,29.087381,0.3201712,12.231645,0.7049425,6.3301272,1.6573069,1.5004288,6.8143153,0.018981123,1.3919117,1.1721331,0.5016378,7.3322716,0.32703328,0.8927152,11.843556,28.780159,0.27327988,623.2287,0.29881215,1424.742,0.14894861,-110.718,-0.8314674,1663.308,0.1442382,1161.2611,0.25025648,-115.734276,-0.7313113,2790.75,0.083914496,993.6491,0.35159928,-120.45485,-0.6612188,-18.751045,-0.34677178,32.75602,0.1933901,0.032454897,0.5596575,-0.024264526,-0.5067604,0.23897298,0.40235537,35.351624,0.21138942,12.335903,0.82323545,4.5883913,2.8690145,-3.0183063,-3.7462413,-14.061012,23.160894,0.011195424,-0.007407236,0.10652836,2.4006002,1.9028543,0.24657893,0.2214578,0.276338,0.6326097,-27.94344,36
189,34.31148,0.11187074,32.78685,34.999752,36.726997,3.9401474,118.89869,135.21225,73.69949,154.34981,0.4332681,0.4331209,0.22084656,0.42827392,0.59817016,0.3773236,3.1722786,1.575536,2.2170665,1.2449518,0.18144639,0.5943178,24.02882,0.41122043,12.377177,0.7097604,6.4907503,2.022227,-0.21958917,-50.489803,0.027223239,1.7873676,1.2308432,0.49526197,6.702041,0.45383185,10.384068,1.1302822,27.316854,0.30913237,691.6715,0.27287498,1378.3732,0.17324042,-124.52519,-0.7210329,1766.0874,0.12802614,1051.2725,0.30260774,-126.31988,-0.6577193,2828.089,0.07683484,894.3127,0.3575658,-128.43143,-0.62772775,-17.41371,-0.3388434,27.771809,0.25339037,0.04249724,0.43578476,-0.02023041,-0.6314683,0.23847243,0.37863478,28.032005,0.3088519,12.564799,0.7818081,5.547575,2.7866936,-4.373235,-2.6801872,-12.903618,22.109276,0.021250825,-0.009580816,0.14004932,3.0257566,2.3284929,0.17311828,0.13416389,0.24897727,0.39189816,-28.59459,34
193,32.063915,0.090780154,30.309614,32.075928,34.01986,3.7102451,72.0328,128.48062,25.970934,25.68136,0.44269145,0.43077666,0.22578564,0.44113746,0.59951675,0.3737311,3.3411398,1.8347354,2.1284099,1.279718,0.20369871,0.6122867,27.374273,0.3728011,15.540576,0.64978266,8.664307,1.2850314,1.0454636,10.459397,0.019148722,1.0937711,1.1398053,0.5507956,7.584008,0.32845607,9.594428,0.849172,31.601143,0.27042437,693.5106,0.277222,1421.308,0.16383582,-109.43646,-0.821732,1762.6146,0.12303252,1104.7805,0.2885334,-114.21662,-0.71961516,2884.9304,0.07789514,980.765,0.3246128,-117.905304,-0.66631967,-20.25354,-0.30654186,31.55641,0.23878457,0.026461223,0.6696462,-0.021530861,-0.6247087,0.25824708,0.36716238,32.782883,0.24555664,16.002214,0.7345235,9.974611,1.3006788,-1.8590494,-6.833284,-14.639653,23.489508,0.011754304,-0.012050583,0.14836344,2.7006752,2.3034554,0.2101087,0.16853905,0.2081111,0.4040734,-26.451984,30
194,37.29327,0.044250287,36.38305,37.24774,38.343616,1.9605675,57.219032,95.39416,11.786377,11.933355,0.5814086,0.37112916,0.339355,0.5716038,0.7596153,0.4202603,4.095464,2.518841,2.7699022,1.5105586,0.31245294,0.56462693,27.813307,0.2823508,11.450918,0.74636984,6.372837,1.9301041,-6.9648776,-1.6640139,0.024762282,0.94573843,1.1320502,0.4716467,9.2543955,0.26172918,10.074246,0.9238902,25.982445,0.33650953,801.8656,0.24334733,1393.2216,0.16336417,-107.46787,-0.8019637,1844.8938,0.12813127,1130.9467,0.26250494,-106.06473,-0.7584521,2945.3132,0.0806137,905.7289,0.3228596,-109.12699,-0.711346,-19.679388,-0.33162338,31.80096,0.23952274,0.040509693,0.39649525,-0.018915147,-0.51209277,0.3793194,0.42377168,29.55832,0.24707231,12.75022,0.7023224,7.951201,1.7745465,-10.926681,-1.1078935,-14.033497,24.417974,0.02713973,-0.012890344,0.2272016,3.0007503,2.103155,0.2584524,0.21698417,0.21376623,0.49284503,-22.785074,24
196,33.63179,0.05089983,32.426983,33.616817,34.787445,2.3604622,105.67059,273.94748,19.205137,22.892708,0.44713956,0.39079663,0.25605425,0.44091484,0.59466237,0.33860812,3.1594913,1.5836632,2.3933973,1.3433725,0.20150393,0.6009879,26.180176,0.36173648,14.403237,0.637558,9.236606,1.0278825,-1.8573377,-5.878618,0.02134672,1.4844422,1.1890571,0.5061338,7.756073,0.30643174,14.146362,0.63999933,32.221535,0.2594392,634.6847,0.2989535,1456.7197,0.13655192,-89.51401,-1.0125744,1721.7615,0.122712664,1154.023,0.3018504,-96.16181,-0.8433264,2790.3333,0.080733284,972.2382,0.3283522,-99.359,-0.7900339,-20.294588,-0.27954262,29.782097,0.22797193,0.045080602,0.3615497,-0.018977396,-0.57335305,0.2550309,0.43950313,30.226362,0.26124284,15.438132,0.6426047,10.346426,0.99816173,-4.9977345,-2.3775377,-12.973492,21.452623,0.028916685,-0.004443085,0.1203704,3.275819,2.2784176,0.25593406,0.22559312,0.17352942,0.34081465,-26.978588,28
199,36.630054,0.0753815,35.414627,36.823055,38.2868,2.8721733,130.57784,194.1035,25.307491,52.74489,0.4517348,0.40958536,0.24151078,0.44682813,0.60347563,0.36196485,3.0208628,1.7284745,2.047483,1.1055356,0.19582476,0.5887788,27.763462,0.28410953,11.882793,0.71220833,4.114682,2.6634333,-4.689288,-2.74722,0.022285234,1.3996924,1.1571528,0.4769308,8.46435,0.30415338,9.467052,1.0853754,30.72033,0.28668532,693.6344,0.2711535,1430.7684,0.14855364,-101.89435,-0.89420843,1750.0964,0.12545669,1144.2721,0.2981649,-102.747894,-0.8064299,2872.4016,0.07794186,940.2713,0.36031666,-107.075516,-0.7381116,-19.19448,-0.2994978,30.993855,0.2338441,0.04384287,0.38329116,-0.021583647,-0.55175114,0.25289592,0.41417977,31.349035,0.22498517,11.934202,0.80550426,2.7838886,4.547112,-10.268306,-1.2556947,-13.822182,23.847496,0.019920928,-0.00705354,0.12176367,2.650663,2.0030046,0.273625,0.16220544,0.23652174,0.51081884,-27.013859,34
201,32.49792,0.045012906,31.356346,32.47035,33.76188,2.4055328,38.87617,55.041264,14.454621,10.744582,0.75202674,0.41438589,0.4861437,0.7428279,1.001546,0.5154023,4.748837,2.5881975,3.4795973,1.7654246,0.30318907,0.48228905,25.987484,0.31149,8.123522,1.4563686,6.001306,2.3775263,-7.5199747,-1.8444544,0.013007151,1.1678201,1.0282174,0.48401642,7.194149,0.34204936,0.6215545,15.441572,19.770224,0.4593329,603.7822,0.2851221,1378.6539,0.15170653,-61.88485,-1.3427136,1656.6848,0.13132955,1079.4224,0.3536116,-67.842125,-1.1473823,2736.9995,0.08121458,965.21924,0.41859353,-72.723076,-1.028709,-13.432984,-0.39913777,23.348223,0.30374905,0.032620054,0.5295376,-0.026292447,-0.5401965,0.3375671,0.38690275,27.532988,0.26174846,6.711481,1.7669559,6.73094,2.3106294,-9.951062,-1.4416909,-12.386473,21.676369,0.020092858,-0.015960092,0.21034634,2.8007004,1.9534185,0.36410254,0.29272565,0.13418919,0.15981415,-23.489126,37
