ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
31,37.15443,0.08353299,37.08931,37.713673,38.594326,1.5050163,220.58614,296.3349,146.19102,466.26764,0.40244228,0.3103823,0.2597813,0.4046758,0.51470846,0.25492716,2.4680004,1.3736966,1.6559223,0.98000157,0.17172144,0.52283907,26.387545,0.33208486,13.599068,0.5855888,5.3065314,1.6162425,-1.2912552,-7.9978557,0.025967615,0.79043686,1.203058,0.44434458,8.798188,0.3095482,8.288314,1.2740896,26.336231,0.31282264,824.3816,0.22449191,1374.5659,0.15406589,-126.31427,-0.67062366,1882.4249,0.12646806,1169.1305,0.23370354,-126.37708,-0.6266603,2958.9229,0.08319787,1012.05884,0.34920797,-128.54309,-0.59756804,-21.07732,-0.30267912,33.35988,0.2069211,0.025257993,0.6599229,-0.01753776,-0.5605005,0.22149602,0.3936036,30.446014,0.20187429,14.45639,0.55042225,7.204716,1.4289695,-5.82912,-1.9259315,-13.859243,23.749182,0.009993576,-0.010393881,0.13197657,3.275819,2.4036055,0.17666666,0.13999753,0.23311111,0.2634246,-27.487913
32,37.060177,0.039777774,35.93569,36.941803,38.14639,2.2106972,105.7559,312.04816,13.707531,17.614075,0.36522174,0.4449271,0.19782111,0.36173978,0.503323,0.3055019,2.9954863,1.6783615,1.7838591,1.1201189,0.15878516,0.74234056,24.915253,0.3315262,13.665508,0.5544259,5.1426244,2.0247052,-1.5737904,-5.9591227,0.021284126,0.7956879,1.1535583,0.4638323,9.03222,0.2853087,9.352978,1.1125253,26.043667,0.35678396,792.16254,0.23133281,1335.7567,0.18332921,-109.20666,-0.8125478,1866.2737,0.11452451,1103.8645,0.29570615,-110.89745,-0.7322101,2897.2087,0.075183086,908.63495,0.35113728,-112.47321,-0.7084892,-20.313631,-0.33854392,31.32276,0.26045167,0.04252882,0.37569103,-0.019245394,-0.57348186,0.2291017,0.488691,28.430515,0.3022367,14.696065,0.6157258,5.80415,2.2539628,-5.783126,-1.7681167,-13.1939945,21.589947,0.020065622,-0.004892181,0.07682901,2.475619,1.5022534,0.34916666,0.29011083,0.32218182,0.49027145,-28.108337
33,23.143843,0.116936184,21.247961,22.521534,24.78717,3.5392094,156.92406,249.3747,47.72433,61.68345,0.70056355,0.4980306,0.32696444,0.68720716,0.99842566,0.6714612,5.426186,2.5821404,3.0836127,1.704583,0.40034235,0.6989503,28.869158,0.37939098,11.156382,0.9411264,6.1492186,2.3396475,-3.0708888,-4.3623357,0.021405831,1.7271402,1.2826247,0.49456453,2.9578874,0.6556879,7.2323704,0.88384646,28.171513,0.2689797,576.67267,0.36210668,1383.2751,0.147442,-104.699844,-0.9257678,1625.6532,0.17922932,1122.2787,0.27935013,-110.4787,-0.81286,2668.905,0.11212132,964.15753,0.32851467,-113.251396,-0.7678371,-17.261469,-0.33730704,26.884083,0.22130659,0.037464447,0.5263967,-0.02475543,-0.6746341,0.5235624,0.46984857,33.318718,0.25723198,10.116085,1.0580415,8.07659,2.0941377,-5.030711,-2.978362,-13.505356,22.561478,0.026625646,-0.014852725,0.28613916,2.2005503,2.3034554,0.2002174,0.175926,0.22056179,0.383143,-21.436653
35,33.733974,0.09012686,31.537724,33.36327,35.803745,4.2660217,54.437443,67.98307,39.639706,72.18573,0.82581717,0.37716633,0.5888274,0.7900529,1.0760912,0.4872638,6.3555017,3.1095002,3.977439,1.9792747,0.49065718,0.5752714,26.179905,0.36592618,12.701872,0.8408566,1.2773546,12.056113,1.8076322,6.3638444,0.019931512,0.9075294,1.2051466,0.47586876,6.9655824,0.38092974,8.872144,1.2598335,26.525524,0.3553055,697.321,0.2867718,1422.4675,0.1551539,-88.341736,-0.9906731,1722.0072,0.1343172,1097.149,0.28513175,-92.51669,-0.8833417,2825.5923,0.08676103,986.21735,0.35377792,-97.56571,-0.7960201,-16.780468,-0.3677602,28.771727,0.24381126,0.03704492,0.53209335,-0.019454798,-0.6018078,0.5261562,0.45928386,28.550192,0.2713463,12.569956,0.8830295,0.41092175,40.269886,1.4442614,8.302822,-13.498801,23.834572,0.031679295,-0.015268062,0.4347968,3.4758692,2.8549962,0.20517543,0.18120569,0.13261682,0.13176969,-20.569166
37,35.737244,0.088754214,34.94511,36.08139,37.319534,2.374424,323.41656,436.05276,51.650528,65.31264,0.42638025,0.39577574,0.24320775,0.41650864,0.5857215,0.34251374,3.410959,1.8051065,2.2635832,1.5223432,0.20170568,0.661694,27.46766,0.31569734,13.583485,0.61836565,-0.11943742,-87.05603,-0.56409824,-16.840439,0.026200566,1.3783298,1.2708616,0.46829328,7.676013,0.35017344,11.251684,0.8959267,33.44467,0.2438739,738.3074,0.25212577,1419.6549,0.15621671,-123.48503,-0.718686,1791.9744,0.1254635,1183.1771,0.24708626,-125.72826,-0.6493414,2906.2798,0.07599038,969.6718,0.32699537,-129.20853,-0.60059845,-20.068348,-0.33689138,32.989758,0.22071567,0.042248167,0.4356916,-0.020141354,-0.5406481,0.28480905,0.4406893,31.34447,0.24746597,16.034935,0.59780335,-2.0467997,-6.268246,-5.119976,-1.987158,-13.486145,24.293411,0.016700221,-0.009457713,0.13681656,2.9257317,2.15323,0.195,0.21479438,0.28426665,0.5720307,-27.36935
38,32.463367,0.076566994,31.439337,32.63989,33.772186,2.3328495,119.051476,132.66606,26.902235,31.51021,0.45017272,0.42673224,0.25021803,0.4243108,0.6108399,0.36062187,3.130483,1.8412211,1.8944234,1.2646867,0.20804864,0.6184082,26.156025,0.33786893,11.831644,0.58724546,8.904564,1.3049729,0.24003276,44.453743,0.025864465,1.05791,1.2650025,0.49772528,7.006921,0.37169796,6.7179575,1.4248496,26.313705,0.2751101,684.9656,0.33460706,1432.8634,0.16437823,-140.18983,-0.5946531,1746.2156,0.15760204,1165.7947,0.25488225,-140.95148,-0.55819964,2819.8037,0.09086175,1021.64545,0.31099266,-142.84377,-0.5326092,-18.109001,-0.30566812,29.80695,0.20372713,0.025649864,0.752614,-0.016013173,-0.6488393,0.30603775,0.4041217,30.28768,0.24054326,12.938909,0.63855773,14.66025,0.97409654,-4.379701,-2.8507037,-13.412179,23.52754,0.015874669,-0.00918266,0.15608263,2.1505377,2.028042,0.16234568,0.14385584,0.31425,0.5978415,-26.740232
39,32.490757,0.06069197,31.112946,32.292206,34.183178,3.0702324,54.781376,74.47084,16.28443,11.417142,0.40854368,0.35583538,0.2744947,0.40133086,0.51740795,0.24291325,2.7725985,1.8832159,1.5693649,1.0468811,0.15346679,0.54237634,23.086084,0.46673274,15.377288,0.6574826,9.692563,1.0412782,3.442294,2.8855925,0.020193702,1.0298519,1.0730685,0.54952675,7.879834,0.33477607,10.701262,0.69595546,27.551203,0.25957748,715.4844,0.30549613,1410.1215,0.17155679,-103.750824,-0.85710895,1759.6074,0.13061689,1151.2759,0.27015495,-107.19396,-0.7607029,2832.0505,0.077709965,899.9445,0.37613064,-109.69786,-0.72237897,-19.21105,-0.30748162,30.472258,0.20063056,0.02685544,0.66433525,-0.013965462,-0.87970495,0.18813401,0.42276323,28.210089,0.27691716,16.671,0.57158273,11.299214,0.9224918,2.500768,4.3957534,-11.559764,20.39132,0.019214604,-0.005273635,0.111153,2.4506128,2.15323,0.24569766,0.1794341,0.20530121,0.254001,-28.327599
40,31.996998,0.15228583,30.947205,33.388645,35.20159,4.254387,320.53772,391.51227,125.24879,182.81036,0.42536804,0.29758942,0.32023215,0.41089034,0.5132999,0.19306773,2.6245298,1.6353225,1.5457526,0.90326005,0.17709896,0.43851274,23.63709,0.47007638,16.012217,0.5455248,7.36922,1.4813874,0.42856625,23.021042,0.042545263,1.5956033,1.3374994,0.45011032,5.769283,0.4145784,11.986499,0.9565664,28.93316,0.28337637,703.2703,0.29892215,1437.5846,0.15406463,-134.51881,-0.62801886,1753.1841,0.14394574,1187.9215,0.29420316,-135.53278,-0.5824723,2822.3042,0.084806636,970.2288,0.32657173,-137.2461,-0.5591233,-18.061926,-0.28951535,29.324867,0.2475756,0.024814459,0.67763543,-0.014511595,-0.67775476,0.19385442,0.34745517,28.954382,0.26489395,15.616705,0.50125325,7.205711,1.4926066,-0.9707024,-10.215334,-13.028588,21.460697,0.016442737,-0.010759163,0.16727065,2.8257065,3.0545819,0.114016384,0.098460786,0.19624999,0.22929624,-30.122686
42,35.954803,0.058912117,35.126728,36.026463,37.10331,1.9765816,89.60309,121.958015,17.834063,11.993688,0.4329561,0.32751927,0.30773804,0.43122938,0.54953396,0.24179593,2.7367368,1.6947417,1.8733474,0.96562004,0.17209074,0.48405844,22.8696,0.3866216,12.368317,0.78614223,5.619487,1.8374765,-0.7273959,-14.37844,0.029022329,1.172789,1.2468663,0.46244186,7.966573,0.33524692,9.113751,1.1050471,25.43039,0.35871378,774.59247,0.26552835,1413.1833,0.18482736,-105.71552,-0.8255735,1811.6499,0.123097025,1137.4021,0.27006298,-105.972916,-0.75904846,2879.3796,0.08087944,979.27954,0.36010495,-108.76405,-0.71680623,-18.485926,-0.34667614,29.373638,0.2522312,0.038752217,0.35286984,-0.013637468,-0.8376396,0.2021549,0.347753,26.182058,0.2793858,13.818203,0.73571014,6.145615,1.8165622,-3.0774777,-3.563087,-11.491039,20.859753,0.0252689,-0.005212809,0.13498205,3.275819,2.7541313,0.19245455,0.19612695,0.1660606,0.26800728,-28.51114
43,33.353027,0.10134255,32.992123,33.670715,35.31022,2.3180962,264.15433,360.074,70.234436,93.489265,0.49030256,0.21662423,0.4040829,0.4837656,0.56843066,0.16434777,2.5357924,1.1636161,1.6679977,0.8054574,0.21945973,0.32351425,26.898895,0.32550144,8.912428,0.9784028,2.3942044,3.5485477,0.16415676,59.86715,0.03485043,1.2064313,1.4232004,0.44226313,6.1086907,0.36745644,8.681614,1.0125394,27.363935,0.3162895,773.41895,0.2463521,1407.2126,0.16890338,-148.50012,-0.5342825,1776.8428,0.13271369,1181.7382,0.24842189,-149.76924,-0.49862587,2867.7124,0.07857363,927.29016,0.37856466,-151.79898,-0.47237903,-17.849049,-0.29489532,30.757492,0.18863927,0.03270458,0.54089826,-0.01646643,-0.6047957,0.24680611,0.28649163,32.55823,0.13202627,9.414881,0.87201416,4.677591,2.1545775,-3.1011314,-3.3926728,-12.633857,23.62305,0.031534854,-0.011126605,0.20806776,4.0760193,2.5788684,0.1045631,0.07947371,0.2680198,0.42537582,-28.777142
44,36.698925,0.055657554,35.559586,36.554863,38.03028,2.4706955,231.04294,504.8085,16.407284,22.237623,0.46232766,0.48801127,0.22488487,0.46505985,0.66045576,0.4355709,3.644765,2.2647865,2.4061668,1.3258468,0.20332028,0.6539085,25.12845,0.391711,10.9788475,0.805404,6.998668,1.6294585,-1.725537,-6.107125,0.021381192,1.0473615,1.1419376,0.4877858,8.720342,0.30703825,7.881429,1.403568,23.736721,0.46581638,764.8481,0.27323186,1367.8932,0.16524892,-112.46016,-0.7985325,1818.1914,0.1273911,1094.2925,0.28761116,-112.31002,-0.74541634,2861.3704,0.079837,947.54614,0.3398576,-114.632965,-0.710589,-18.082575,-0.38314423,29.218037,0.29818803,0.042278737,0.41850552,-0.018242685,-0.5303905,0.28314462,0.37111428,28.318022,0.36616024,10.489487,1.0114684,7.994224,1.7547027,-6.737288,-1.6554922,-13.175885,22.086777,0.019138115,-0.006785764,0.11822782,2.175544,1.2518779,0.4048,0.34876496,0.3968085,0.5735151,-26.133184
45,33.37585,0.068609044,31.60875,33.29912,35.21825,3.609501,80.30112,132.92264,27.644499,31.523882,0.5575672,0.4068259,0.301588,0.5571839,0.7710355,0.4694475,3.5356367,1.9203522,2.8244522,1.436575,0.26605973,0.59813774,26.067677,0.38451624,11.441915,0.7925327,4.5088034,2.44974,-5.1718464,-1.8786433,0.021431541,0.7892196,1.1962317,0.4615093,6.919301,0.36661798,6.4964795,1.3209337,25.178679,0.31061262,671.9575,0.26970056,1424.0835,0.13113795,-133.12402,-0.6544308,1730.6714,0.13666494,1152.738,0.28490537,-135.18297,-0.6003828,2783.8474,0.07043352,878.64886,0.37512517,-136.61497,-0.58035356,-17.17936,-0.33004802,26.97199,0.26493564,0.041028064,0.41359916,-0.021365415,-0.50026065,0.33614773,0.37984586,28.152336,0.2813792,13.063134,0.7313273,9.072002,1.2860726,-7.543849,-1.2106622,-12.721752,23.54401,0.033620857,-0.014633913,0.22310221,3.050763,1.8527793,0.19554053,0.15407212,0.31973332,0.39726722,-25.494102
46,35.401257,0.107460655,33.7865,35.79857,38.020245,4.2337456,163.83063,167.27222,96.65036,208.60023,0.45400262,0.41814747,0.24680051,0.43508875,0.6221872,0.3753867,2.9205403,1.6634239,1.8568332,1.0597612,0.20089488,0.6138987,26.789368,0.34727067,13.591152,0.62416565,0.35558066,31.830048,-3.4758058,-3.2706869,0.02808444,1.8839269,1.208121,0.46111324,7.2601194,0.37634572,6.7333965,1.5067924,28.762495,0.2665466,754.4757,0.20821993,1381.906,0.15466505,-107.45147,-0.845551,1808.7137,0.11485852,1123.2957,0.28109637,-111.82057,-0.7432063,2892.283,0.06356841,890.5967,0.34554374,-115.01716,-0.6948876,-18.823526,-0.30669793,30.47383,0.23301472,0.03684511,0.48535755,-0.025156304,-0.40833598,0.2549716,0.44320208,30.161526,0.26370248,13.238591,0.6921166,-0.74891263,-17.833862,-7.6276565,-1.5734531,-14.442085,24.952444,0.01929972,-0.012880239,0.14340436,2.4506128,2.2283425,0.22202247,0.19063571,0.22862498,0.31977236,-27.566715
47,29.934399,0.09698421,27.750809,29.579094,32.04259,4.2917824,82.17988,158.37138,25.916296,23.25604,0.7465698,0.40353394,0.46649146,0.72991353,0.98836327,0.5218718,5.810029,2.965863,3.5939171,1.9131514,0.42157134,0.5999635,27.398096,0.45909148,12.7452755,0.87112206,5.507486,2.313827,1.232984,7.6309547,0.02054325,0.8664021,1.2105961,0.5016812,5.9227524,0.42547593,2.4930842,3.4537957,27.52015,0.3131808,622.1837,0.34523538,1419.4185,0.15208228,-105.57362,-0.8554851,1680.1201,0.15810145,1159.8651,0.24205847,-110.11499,-0.7540765,2751.6409,0.11051225,1059.3726,0.32395738,-113.60399,-0.7009908,-18.040554,-0.34076574,28.901106,0.24668492,0.036310516,0.479583,-0.022517197,-0.48513925,0.50920963,0.43902853,33.001244,0.27369782,13.027525,0.8434581,6.0761724,2.235966,1.5690085,6.6959996,-12.15163,20.634836,0.034769136,-0.015125991,0.32804033,3.0257566,2.9043567,0.16887932,0.11643239,0.16458715,0.19640592,-21.262442
48,37.790592,0.06761508,36.605,37.449337,39.4861,2.8810997,114.33217,261.64655,22.860918,21.86783,0.46973357,0.4054997,0.27125943,0.4476489,0.65100026,0.37974083,3.1969306,1.7803663,2.099208,1.3779218,0.20139016,0.67308617,25.657185,0.30684453,7.749131,0.8759922,3.8412554,2.5849817,-3.0047717,-3.9451303,0.024109798,0.9963303,1.1881901,0.44932106,8.416906,0.3357857,10.063725,1.0363212,25.598873,0.3479223,739.3842,0.2914815,1418.8728,0.16010088,-122.13432,-0.7263571,1770.4396,0.14134817,1132.5503,0.27385622,-117.54133,-0.7185916,2858.4065,0.07930449,952.8788,0.39626744,-120.58794,-0.6729687,-17.463654,-0.35761815,29.182753,0.24039692,0.044655394,0.35353607,-0.017159006,-0.6202052,0.2789851,0.46424052,28.40033,0.26994509,8.619794,0.8886053,3.6059022,3.437592,-9.749903,-1.15187,-11.968428,20.787472,0.030153666,-0.006179784,0.13088968,2.2255566,1.8527793,0.2485135,0.21672426,0.28197184,1.1080469,-26.980854
50,33.863453,0.11138197,32.884216,34.379852,36.372883,3.4886665,209.48743,355.54456,29.407946,30.799116,0.50100356,0.552125,0.23452118,0.43489042,0.73542374,0.50090253,4.2184086,2.7268968,2.4207625,1.6251454,0.22902028,0.7643515,26.141968,0.28553495,11.848174,0.8582363,5.2800884,2.297093,-2.4138844,-5.1927786,0.021551652,1.6910357,1.1731762,0.4902445,7.076082,0.40624124,7.743195,1.5326746,23.880783,0.43913278,685.48535,0.3081564,1407.1436,0.15636887,-119.52958,-0.7589705,1720.4529,0.15693969,1177.3058,0.3287471,-120.204056,-0.7100387,2803.845,0.085387684,897.1673,0.38530785,-122.61547,-0.67378485,-16.642183,-0.42519253,27.496353,0.27982563,0.0307729,0.70754284,-0.01799328,-0.7280102,0.30254516,0.59712696,28.930992,0.23446074,11.110778,1.0278523,5.019636,2.897618,-8.417687,-1.6468043,-14.202232,23.978323,0.009665947,-0.010587104,0.16769432,1.8004502,2.028042,0.21543209,0.24267058,0.29657143,0.6061162,-25.897814
52,33.060463,0.07886109,32.354733,33.361126,34.686977,2.3322449,160.76727,287.09756,38.507988,108.18236,0.50353706,0.26571214,0.3668825,0.48361197,0.6207447,0.2538622,2.6095204,1.4039749,1.8165418,1.0527047,0.23563586,0.41073614,27.723406,0.2869645,10.612097,0.71702117,2.5826492,2.7856054,2.4082844,3.164923,0.028359013,0.9733282,1.2787585,0.41886947,6.3740096,0.32036188,5.7805753,1.4367133,29.145031,0.22249512,698.20087,0.2853055,1481.0043,0.15166025,-126.133316,-0.6976192,1724.6344,0.13403143,1256.4855,0.24992907,-128.51686,-0.63594574,2809.19,0.08140587,1065.2567,0.29803243,-131.49315,-0.5952113,-18.586699,-0.21848488,31.29577,0.16102265,0.033137884,0.49855295,-0.018736836,-0.5041231,0.28986138,0.31010762,31.318613,0.20828098,13.044255,0.5541353,2.5991085,3.2636132,0.7182539,12.942293,-13.315977,24.180286,0.022478953,-0.010194497,0.19720125,3.2258067,2.203305,0.18079546,0.17864528,0.2556322,0.34492615,-27.31923
53,25.907196,0.07634802,24.680008,25.465307,26.728483,2.0484753,44.017845,78.78728,41.171413,61.423656,0.60120845,0.43140396,0.34763318,0.5828516,0.82150555,0.47387236,4.257116,2.4606342,2.969059,1.6898046,0.31451505,0.58882296,26.727234,0.29969895,12.788197,0.6864119,13.501785,0.9999943,-6.252701,-2.3159387,0.02131902,1.6915289,1.2724415,0.5109748,4.163585,0.48194695,5.563856,1.4065999,25.827494,0.2877106,543.12415,0.33084658,1378.4877,0.13955416,-108.14648,-0.8706054,1626.9819,0.16336793,1090.6317,0.3070617,-114.76504,-0.7533387,2665.591,0.09824988,927.90314,0.31936303,-115.96593,-0.7343861,-17.916267,-0.27585486,25.149805,0.23366953,0.039257444,0.445455,-0.028420508,-0.45844907,0.38761294,0.43051013,29.481474,0.19066942,13.434431,0.69162256,18.13834,0.7912399,-10.7038555,-1.4430265,-14.218715,22.775698,0.030871646,-0.017105773,0.24763069,2.8007004,2.1782675,0.21034482,0.15135744,0.23630953,0.27328593,-24.349949
55,33.96221,0.10958031,33.26842,34.91285,36.180798,2.9123764,454.3727,512.3405,55.887234,86.241394,0.4115145,0.3672213,0.25361565,0.3981869,0.54012907,0.28651342,2.7285147,1.6531326,1.9670966,1.1570004,0.20606524,0.59399873,27.632162,0.2454413,13.967518,0.51959133,6.639664,1.2976911,1.377954,7.8149242,0.02668582,1.2117776,1.3121039,0.47531107,7.4719954,0.35439113,9.630456,1.283814,28.939472,0.33648875,752.02405,0.26678297,1419.2302,0.14729671,-130.05731,-0.6604047,1807.5714,0.1247997,1177.8201,0.28303587,-132.5006,-0.60299945,2884.1804,0.080133975,959.5304,0.34272662,-134.49954,-0.5761357,-20.90876,-0.24647623,31.19325,0.19696689,0.028662162,0.5969225,-0.019747477,-0.5289281,0.28222406,0.35488552,31.12962,0.1954182,15.615117,0.50078726,9.194335,1.0936939,-2.834015,-4.373411,-15.4019785,24.989819,0.012782195,-0.011869831,0.15529057,2.3755941,2.1281924,0.18023528,0.16040374,0.27890244,0.9300655,-27.283888
56,34.222603,0.11981735,33.330578,35.140724,36.725693,3.395115,294.24716,372.80716,43.805836,38.823338,0.42824432,0.41523445,0.24949785,0.41357842,0.57673275,0.32723492,3.138099,1.844749,2.1404219,1.5364245,0.19174597,0.6820255,24.132809,0.4139152,12.254744,0.7344726,7.1252203,1.5117695,0.000945743,10823.544,0.031998146,1.5078466,1.2323327,0.5586767,7.853307,0.39676118,6.9767866,1.347658,25.75029,0.35936686,780.04016,0.25795728,1386.8112,0.16607144,-130.35391,-0.6606022,1834.7681,0.13454548,1143.4718,0.29336968,-131.51562,-0.6137928,2901.926,0.08031138,964.77405,0.32859758,-133.44359,-0.5870805,-19.620787,-0.38267446,31.051659,0.25382596,0.038001332,0.5165431,-0.017016225,-0.7185675,0.26618648,0.4837871,29.746496,0.26978597,13.225455,0.84538937,8.407791,1.5545157,-2.6635976,-4.3712854,-12.496202,21.59126,0.031108685,-0.00746494,0.14122458,2.5006254,2.103155,0.18369047,0.15064764,0.29166666,0.41603872,-26.702925
60,33.104385,0.07711784,32.37447,33.26365,34.44071,2.0662384,171.95781,304.45456,18.762827,24.376135,0.3458939,0.39221138,0.22043943,0.3083523,0.4661339,0.24569446,2.2087426,2.023979,1.3735975,0.9348806,0.13300115,0.5928297,25.818867,0.296433,14.758217,0.4907006,8.667017,0.9366089,1.3353018,7.1232567,0.023528254,1.4814031,1.0580093,0.53429824,8.568828,0.2839061,4.202728,2.1750128,27.12304,0.25267172,735.93726,0.3006324,1422.3422,0.14286023,-127.13737,-0.6876013,1797.6304,0.14403687,1178.398,0.2349645,-130.53413,-0.62032986,2905.4148,0.091387205,980.11194,0.34167624,-132.86429,-0.58798677,-22.038515,-0.29101828,33.916615,0.1891675,0.022702808,0.87338763,-0.017616183,-0.63748616,0.17833862,0.4072808,31.269466,0.16164455,17.402744,0.4925701,12.041131,0.836442,-1.7816586,-7.013009,-14.027491,22.524708,0.014623249,-0.00586838,0.1005186,1.9504877,1.5022534,0.26866665,0.19052093,0.40285712,0.66888696,-28.539074
61,36.18417,0.07299342,34.861843,35.757183,38.13933,3.2774887,67.24481,77.95105,21.5576,21.167118,0.461053,0.43701336,0.2251266,0.46672368,0.6270813,0.40195468,3.334896,1.5769322,2.309397,1.2184908,0.20378374,0.7069601,20.418465,0.49706066,16.947647,0.7224948,4.7896338,2.191281,-1.9210781,-5.721617,0.023751734,1.3697541,1.1663898,0.4837886,8.442226,0.37949848,10.310804,0.9709395,27.267876,0.3331163,753.1178,0.28542304,1405.9791,0.16135618,-101.841095,-0.8682499,1797.1232,0.12428664,1138.8938,0.2719158,-103.94837,-0.7764457,2903.5264,0.07884166,928.5752,0.38937575,-106.60262,-0.734632,-19.35844,-0.3973295,29.587362,0.28548586,0.046303734,0.3606834,-0.01561538,-0.7371975,0.26647756,0.51647633,23.449972,0.37188065,18.93102,0.6509932,4.601399,2.6029902,-5.3649707,-2.089818,-10.86409,19.045595,0.025646193,-0.00496479,0.120130494,3.1007752,2.0530796,0.26951218,0.20183246,0.21210524,0.32044917,-25.759102
65,35.6063,0.04804436,34.896255,35.56179,36.23127,1.3350143,301.90704,837.1205,14.080029,9.919422,0.5800203,0.4590833,0.26057243,0.591739,0.8326531,0.5720807,5.147097,2.8049262,2.9379678,1.5032003,0.29197243,0.7891481,24.516165,0.44291547,8.6831045,1.0983704,7.791273,1.512001,-1.4105248,-8.505194,0.020222776,1.0538521,1.16856,0.5087278,7.971757,0.33594966,12.317886,0.85304964,29.032282,0.2922021,626.4576,0.33918622,1426.4729,0.1557917,-113.536285,-0.81974846,1692.4471,0.11971595,1093.1238,0.3044622,-113.44624,-0.7572418,2778.45,0.081824735,982.63824,0.335113,-116.55462,-0.71035874,-17.112907,-0.35460627,27.742025,0.25923,0.055125836,0.37246135,-0.016152339,-0.70185834,0.4080715,0.56917036,28.721949,0.31251878,9.050663,1.1762164,9.816635,1.3691992,-5.508734,-2.257215,-10.580344,20.95915,0.02437145,-0.007462882,0.17871338,2.950738,1.5523286,0.31,0.2546408,0.31885245,0.86603504,-23.88147
