ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem,SE
31,37.33836,0.060610138,36.670174,37.543564,38.632874,1.9626999,186.09198,186.75227,27.290192,37.53647,0.40751207,0.37893173,0.24663389,0.39797893,0.5503578,0.30372393,2.6388063,1.3618225,1.8569521,0.9626503,0.18832272,0.634713,27.059118,0.32474807,13.722472,0.58516395,3.565292,2.5129871,-0.7325884,-15.045078,0.023969317,0.8984831,1.151875,0.44956058,8.938724,0.31530523,7.3572693,1.4014974,26.84793,0.33757174,812.348,0.24724215,1376.377,0.14305854,-129.47858,-0.6538647,1864.2428,0.13969404,1171.8152,0.23586778,-128.27931,-0.6221011,2966.934,0.083747394,1001.27374,0.31418207,-131.12642,-0.58327824,-20.979412,-0.33049306,34.19871,0.2125778,0.027471622,0.67786586,-0.017482609,-0.5704706,0.26329085,0.4470489,30.727486,0.26064605,15.606876,0.57243305,4.440158,2.5947535,-5.89415,-2.1458845,-13.964101,24.249607,0.010248642,-0.009772019,0.13051109,2.7006752,2.0530796,0.20243901,0.18383159,0.2918919,0.39119247,-26.488806,30,30
32,36.07338,0.07549215,35.249058,36.312115,37.57619,2.3271332,241.09679,356.47604,51.88711,92.2085,0.3826492,0.34000382,0.24858633,0.36982533,0.4840619,0.23547557,2.3287194,1.5107355,1.5626231,1.0587459,0.16059428,0.5685063,26.428755,0.297116,12.284558,0.60588384,4.1235733,2.1877294,-0.8592985,-10.009406,0.027364857,1.0089898,1.272012,0.43672767,8.051818,0.3205649,6.6538897,1.3923624,25.59845,0.3623784,818.4862,0.21408735,1332.1151,0.18349199,-105.49454,-0.8296032,1880.3853,0.114899434,1117.1722,0.25370532,-107.865906,-0.74400264,2927.799,0.0747749,948.1827,0.30814087,-110.188324,-0.7091932,-19.56202,-0.28497288,31.473166,0.20902967,0.036452666,0.4661146,-0.017587572,-0.54004765,0.2022145,0.46101782,29.390993,0.2610618,13.577024,0.5988571,4.0251937,2.6349769,-3.5543067,-2.7058918,-13.569923,23.06726,0.022304565,-0.007477372,0.10969074,2.575644,2.2784176,0.23296703,0.18108644,0.20035714,0.3642946,-28.675364,25,25
33,23.809967,0.1530299,21.461092,23.006432,24.739079,3.2779865,140.18118,179.6721,89.70836,89.952446,0.72289616,0.4881536,0.3439037,0.7259243,1.0264561,0.68255246,5.383784,2.9302018,3.185262,1.76859,0.39007416,0.6854414,27.460682,0.4506849,11.830252,1.0265722,8.825957,1.6137168,-1.267327,-11.119068,0.023804892,2.0044804,1.2609217,0.5235751,3.3562312,0.63887817,7.086597,1.0185103,27.190744,0.28359222,590.5397,0.38953394,1362.2445,0.15562873,-92.06626,-1.0589737,1659.4672,0.18133406,1066.1311,0.25429028,-97.98704,-0.91699266,2687.186,0.11467177,955.5301,0.30251813,-100.41012,-0.87229043,-16.568523,-0.3546482,25.684883,0.24302816,0.039210193,0.48742932,-0.023400862,-0.69223255,0.485112,0.48293716,32.02794,0.33659223,9.98784,1.2392423,9.085264,1.7675083,-3.5702994,-4.1918454,-13.467639,21.215834,0.025430411,-0.012583629,0.27494502,2.7006752,2.15323,0.2454651,0.19394712,0.20321427,0.29968297,-21.20996,31,31
35,34.943764,0.08974156,32.51329,35.11921,37.52213,5.0088387,128.19423,228.00533,48.202152,79.75536,0.876464,0.39738256,0.5920046,0.8698063,1.1559125,0.5639079,6.51214,3.2284188,4.0130887,1.9018811,0.57346654,0.6091566,26.768274,0.39679965,13.982918,0.76648027,-2.2372942,-6.380141,-2.377746,-5.2366657,0.022298926,1.0794536,1.2505523,0.5197751,7.3151975,0.38648987,8.107737,1.4405553,28.769432,0.32316834,719.1405,0.2771719,1420.2931,0.16670987,-91.38647,-0.97212636,1738.3586,0.14361744,1165.6312,0.27181354,-95.050766,-0.8577984,2863.087,0.08233937,966.80206,0.37030154,-100.02055,-0.7738973,-18.061745,-0.35861167,30.883047,0.23220077,0.04607162,0.42614055,-0.023666887,-0.57989955,0.6484114,0.46682283,29.5867,0.28871936,14.653535,0.7384384,-4.1618443,-3.6484108,-3.800355,-3.4823682,-13.420538,23.739574,0.037431117,-0.016409867,0.4587255,2.9257317,2.428643,0.24041237,0.22202869,0.15880434,0.1594613,-18.985325,29,28
37,35.540016,0.08840297,34.510284,35.554558,37.15391,2.6436272,226.46274,232.90823,33.537247,35.84629,0.38745737,0.41134226,0.23698112,0.34691933,0.53774995,0.30076882,2.6954567,1.7839972,1.9331421,1.1471559,0.17046893,0.69391245,26.901949,0.300355,13.440263,0.56116766,-0.004950123,-1774.3517,2.45247,3.2252908,0.026681742,1.6052157,1.2186704,0.47666433,7.9531455,0.34294653,11.979719,0.8151445,32.894913,0.24670492,742.9538,0.25326306,1435.1587,0.18447012,-136.841,-0.62960696,1794.7657,0.12612948,1177.75,0.24849701,-138.06296,-0.57761544,2913.2805,0.079255864,1007.7596,0.29248816,-141.05966,-0.5375537,-20.31665,-0.28865716,33.332043,0.20813097,0.039242834,0.44389743,-0.018387873,-0.53323054,0.24698305,0.4220328,31.417736,0.2461689,16.618742,0.4586861,-1.6305169,-7.026336,-0.89364517,-9.762275,-13.600185,24.157997,0.015459437,-0.008319791,0.12595285,2.3005753,1.7025539,0.2067647,0.14865515,0.3821875,0.65732515,-28.176094,29,28
38,32.801098,0.07820552,31.76129,32.8732,34.284233,2.5229435,98.949615,203.55266,15.815946,13.271636,0.63953745,0.44674662,0.35000515,0.62658054,0.86720866,0.5172035,5.046411,2.6312046,2.9525218,1.8711684,0.33204997,0.61968726,28.724356,0.3153125,10.9820385,0.78360265,8.284588,1.417604,-3.6624317,-3.472383,0.020852946,1.2795618,1.1647788,0.5043804,7.1638236,0.3881848,6.853744,1.3980699,27.890528,0.3051146,664.3981,0.33906537,1414.4613,0.1673178,-99.48808,-0.9032061,1712.9393,0.16206233,1163.2064,0.2815907,-102.04385,-0.81323266,2822.2888,0.0933443,1020.61926,0.3581355,-106.30853,-0.7453722,-16.963675,-0.33958977,29.67363,0.22040863,0.031287767,0.64602363,-0.017354663,-0.700019,0.41821563,0.45379394,31.604694,0.26348522,11.563434,0.81478333,10.003368,1.326186,-7.918297,-1.6703908,-13.265231,24.014742,0.01708001,-0.009026558,0.2196342,3.0007503,2.203305,0.24806817,0.23122135,0.20556962,0.3431158,-22.4448,30,30
39,32.971058,0.083311096,31.221092,33.039593,35.172,3.9509087,98.70504,122.058784,24.203674,21.894892,0.43857068,0.475719,0.22981712,0.4192617,0.58613515,0.35631803,3.392294,2.4067137,2.0327044,1.9083763,0.19168803,0.6784078,23.339865,0.47115797,16.457191,0.6614343,8.573185,1.2625352,0.3082759,38.616932,0.023805156,1.839364,1.1809249,0.5405381,7.3171577,0.37971008,10.032693,0.87431055,28.784716,0.26678756,702.94476,0.308669,1409.5093,0.15687758,-115.01713,-0.7852434,1756.5553,0.14321637,1195.7117,0.28690434,-118.333,-0.6977053,2819.2456,0.0821408,925.51556,0.4671607,-119.99551,-0.6725488,-18.84032,-0.34857312,29.400179,0.23256116,0.039339606,0.4564414,-0.01733631,-0.739184,0.2503077,0.5160797,28.398947,0.29602566,16.69437,0.6826663,8.273833,1.442404,-4.4566946,-2.8566403,-13.264751,22.476803,0.020694314,-0.006762913,0.13794659,2.0005002,2.203305,0.20875,0.15656695,0.22988372,0.29741716,-27.162872,40,40
40,31.034472,0.18036784,22.94838,33.42348,34.954865,12.006485,334.56522,354.4494,121.58873,175.7122,0.39546847,0.31417236,0.292258,0.38797155,0.4798261,0.1875681,2.4572098,1.4233375,1.4620601,0.79593915,0.16054626,0.44534573,23.82816,0.45900986,18.37764,0.48434922,7.063261,1.4031175,1.8311094,5.0716677,0.040131442,1.4659823,1.3808159,0.45521072,5.5347557,0.45622018,14.188618,0.78422517,31.991869,0.25442874,664.9164,0.31836188,1463.6965,0.14144972,-120.92985,-0.73502904,1707.6648,0.13970101,1217.226,0.24976376,-124.329315,-0.6556183,2791.2402,0.08300602,970.4981,0.3585416,-126.617256,-0.62397623,-19.365759,-0.2665508,30.205288,0.2294215,0.02579189,0.6816367,-0.01336831,-0.67901343,0.18670253,0.37723857,29.275227,0.24001548,17.448338,0.44312754,7.6875024,1.2479004,0.20678489,45.045204,-14.003486,22.663292,0.014706447,-0.009792594,0.14005834,3.0257566,2.9293942,0.14076923,0.11535271,0.18628319,0.24554507,-30.343552,30,30
42,35.515194,0.056670766,34.961205,35.551666,36.47957,1.518364,65.48432,106.47727,20.889057,33.300514,0.41231233,0.30067843,0.31310225,0.40867987,0.508103,0.19500077,2.6235437,1.4237747,1.6351348,0.91423166,0.15973534,0.48811117,22.548279,0.4043786,13.673965,0.71428525,7.015604,1.4560626,-0.07800419,-130.26312,0.026049705,1.140293,1.1627233,0.4757424,8.126547,0.31968102,10.996678,0.9935605,26.791922,0.3380977,745.23486,0.28414494,1409.7128,0.1903523,-99.638336,-0.8786045,1796.5538,0.1257428,1152.0076,0.3057034,-101.86785,-0.7849573,2859.3196,0.082734436,969.8281,0.3391305,-104.84717,-0.73852646,-18.7385,-0.33468446,29.593628,0.26007494,0.039317053,0.36543158,-0.013807561,-0.81259596,0.18628377,0.3727087,26.216732,0.2924695,14.965183,0.64632815,7.2472143,1.5234087,-2.4753628,-4.3246846,-11.587648,20.556194,0.02311054,-0.005348287,0.1240642,3.4758692,2.829244,0.19504425,0.16164052,0.14932692,0.20857236,-29.142778,29,28
43,32.990044,0.090817235,32.181034,33.29246,34.671684,2.4906502,312.70508,435.66443,53.91364,60.479748,0.47454888,0.23966284,0.3758679,0.46885476,0.56064045,0.18477255,2.6071694,1.2681031,1.7335528,0.98347014,0.21116519,0.3294375,26.340368,0.3470927,10.829357,0.76314586,3.6221042,2.4504986,-1.5806487,-6.2332845,0.035487037,1.3082998,1.3515006,0.45717144,5.8157916,0.40938863,9.059752,1.0125502,27.47423,0.28938964,712.9985,0.26653475,1419.8884,0.1570907,-150.94916,-0.5221375,1737.9309,0.13262859,1132.936,0.25924152,-151.71552,-0.4907245,2837.9465,0.07990469,913.63873,0.36304706,-153.5622,-0.4659626,-18.057323,-0.2688728,29.533644,0.20585623,0.03641432,0.45419714,-0.018160932,-0.4685516,0.24014327,0.25865746,31.017048,0.17240982,11.393089,0.724114,6.202644,1.4718975,-4.3118176,-2.568688,-13.265347,23.299395,0.033524264,-0.012793712,0.20009829,3.6009004,2.3284929,0.111505374,0.09611761,0.3040659,0.46632293,-29.218245,36,36
44,37.18483,0.06516414,36.204018,37.402843,38.794056,2.5900383,101.243904,165.88678,18.451023,25.618887,0.46612006,0.53491074,0.22500026,0.4328567,0.7033931,0.47839284,3.908992,2.092122,2.9050806,1.7685782,0.21366306,0.7404028,24.356976,0.38205662,11.223788,0.8208483,5.5214577,1.9081992,-0.41275874,-27.422901,0.025926568,1.2471297,1.1811576,0.4826402,8.605965,0.30667576,9.085747,1.2762824,23.496412,0.4543286,776.3384,0.269942,1354.1403,0.15992235,-124.88132,-0.70158273,1834.8887,0.13346179,1085.773,0.31073073,-121.71562,-0.68397194,2871.3928,0.08432685,964.30035,0.33569434,-123.73811,-0.65455955,-17.735722,-0.39969328,29.118721,0.27734983,0.042096943,0.42830783,-0.01875795,-0.549912,0.32394022,0.44077867,27.192774,0.38132164,11.237119,1.0569061,6.214726,2.2401779,-6.336027,-2.0524807,-13.140869,22.306166,0.018559145,-0.006236753,0.11968427,2.3255816,1.6524788,0.26954547,0.29600078,0.3458333,0.6370983,-25.907267,32,31
45,32.958797,0.050593358,31.8104,32.908096,34.05176,2.2413616,88.05672,134.12636,19.018618,26.830505,0.5924895,0.40268204,0.3240247,0.58739835,0.794412,0.4703873,3.9714596,2.4003227,2.9079232,1.6215472,0.27518308,0.57832474,28.129618,0.35429373,10.823538,0.8108917,1.2445599,8.212383,-7.1491237,-1.6061218,0.019273104,1.1376474,1.1369034,0.48254916,6.9463353,0.36084732,2.4736912,3.5278249,26.054598,0.32324114,658.081,0.2918714,1447.2661,0.13269372,-117.13103,-0.7788566,1668.555,0.14225464,1205.808,0.26067314,-120.474525,-0.7042188,2807.1582,0.076973915,913.8322,0.39033034,-124.07203,-0.65165186,-16.253756,-0.35169017,29.07323,0.2242237,0.040233955,0.4241534,-0.022375667,-0.49692318,0.35142007,0.41727313,31.77082,0.25365195,11.363107,0.81703377,2.5107658,4.808718,-9.566166,-1.2718701,-12.531566,23.58653,0.0323703,-0.01495087,0.21096641,2.7756941,1.8281994,0.24082191,0.15664071,0.29,0.33730137,-24.912903,34,34
46,34.586357,0.1052984,32.666817,35.27188,36.90864,4.241825,138.14972,252.95596,39.18744,44.5241,0.53844714,0.39449057,0.31457734,0.5406465,0.72469544,0.4101181,3.4708486,1.4361145,2.4121535,1.1844941,0.2573299,0.5529639,27.480371,0.35447997,12.746016,0.7507425,-3.5246298,-3.6102011,-2.9390204,-3.6020525,0.02348516,1.4224918,1.2086197,0.46925497,6.623735,0.42632183,1.6210601,5.677452,27.1616,0.29396224,717.2923,0.22509135,1394.6202,0.15168053,-101.42659,-0.8978526,1741.4033,0.12425709,1125.5619,0.2705329,-106.245674,-0.784218,2864.352,0.072233774,895.9498,0.3653905,-111.04645,-0.710194,-17.002432,-0.32536826,30.358273,0.22529924,0.03853273,0.48186216,-0.02621917,-0.40325516,0.31240305,0.3757063,30.517422,0.2796588,11.99199,0.8292958,-6.5561566,-2.02159,-6.00628,-1.8263657,-14.110443,25.181997,0.023500869,-0.016430361,0.19377615,3.0757692,2.7541313,0.18618181,0.14732145,0.1714,0.27929202,-26.148981,30,30
47,28.914438,0.0881656,26.388931,28.769669,31.456047,5.067116,90.22328,249.4608,28.324839,32.861065,0.64797235,0.36042142,0.42853886,0.6377919,0.84014034,0.41160148,4.848237,3.036267,2.9479446,1.7692995,0.3516524,0.530649,28.584534,0.4108505,13.081038,0.76487803,6.771508,1.6591603,1.7707098,5.770468,0.020387925,0.88981885,1.1950713,0.5058601,5.666353,0.46098995,3.5820818,2.32531,27.530825,0.3085741,626.5569,0.33421755,1410.7228,0.13498843,-103.22499,-0.8698799,1696.0148,0.16000742,1154.5272,0.23834611,-108.944305,-0.7581565,2750.3728,0.11149411,1076.8788,0.30899423,-112.08242,-0.71003395,-18.653667,-0.30630133,29.217228,0.2136709,0.03174206,0.5911334,-0.023599962,-0.4826491,0.4222158,0.4034643,33.32527,0.2345798,13.834735,0.72301763,7.4895525,1.6000712,2.4152002,4.750449,-13.072167,22.09277,0.029106632,-0.015287899,0.273965,3.1757941,2.8549962,0.17517543,0.13102318,0.16036363,0.18036291,-22.720236,31,31
48,37.30634,0.060651585,36.21906,37.170143,38.822163,2.6031036,53.102997,108.17138,17.215975,10.488243,0.50989413,0.3208355,0.3295967,0.5135575,0.6535394,0.32394272,2.7756128,1.4034091,2.0644073,1.1336688,0.19883224,0.5081933,24.913965,0.36559746,8.519211,0.906659,5.293124,2.164521,-6.3936234,-1.7360313,0.020985562,1.0314462,1.1186383,0.45995972,8.533606,0.30000785,9.462819,1.1898144,24.906734,0.34115177,730.4887,0.26674387,1410.7725,0.15075542,-101.503426,-0.8945406,1755.7024,0.11912504,1122.2903,0.2989148,-102.07255,-0.8234939,2840.0918,0.068970606,840.40234,0.4147291,-104.90973,-0.7763551,-17.134436,-0.33045062,27.672403,0.22453439,0.0427877,0.37325576,-0.017831236,-0.62827516,0.23527734,0.4033662,28.240355,0.21962583,8.155987,0.97037035,5.1159906,2.5330956,-10.725611,-0.9274562,-11.115632,19.413269,0.027436819,-0.009192146,0.15276438,3.2258067,2.0781171,0.2613253,0.23422143,0.21710525,0.24481365,-27.312553,33,33
50,34.411602,0.10634882,33.681587,35.10606,36.714973,3.0333862,227.55283,249.81021,42.16834,73.14571,0.5216536,0.55314225,0.22758558,0.47609627,0.7421999,0.51461434,4.4605885,2.862774,2.7905674,1.627543,0.2317309,0.73687017,26.476873,0.31814125,11.722731,0.8981908,3.6344898,3.3572206,-3.1781628,-4.0615826,0.021901118,1.9309819,1.1437755,0.48162475,7.140272,0.41737235,8.692943,1.3443127,26.736649,0.3266052,678.7933,0.2977799,1414.8069,0.16799033,-114.29747,-0.8102469,1697.6239,0.14509569,1154.4156,0.31480005,-114.34368,-0.75942445,2810.87,0.08478201,915.0058,0.4492346,-118.01641,-0.70265865,-15.403931,-0.4060315,28.197895,0.25804427,0.035773933,0.6155288,-0.017753618,-0.67418146,0.30956614,0.56370044,29.427353,0.27241525,9.415547,1.2610145,1.1881307,11.692682,-8.979933,-1.4698657,-14.747856,25.073898,0.012394489,-0.011070706,0.15930946,1.9504877,1.8778168,0.24813333,0.1957052,0.2947761,0.52162594,-25.547184,35,35
52,32.580044,0.09154332,32.214184,32.910435,34.257668,2.0434837,174.4699,351.4367,18.688171,17.474226,0.51928043,0.27771717,0.37519747,0.50648814,0.6348183,0.25962085,2.8051803,1.5983915,1.6385628,1.0363417,0.23416005,0.43615848,27.269535,0.34749264,12.326943,0.66939664,2.0782084,4.009302,-0.002387972,-3842.936,0.024345864,0.8487104,1.2460132,0.42740113,6.6684623,0.34476742,5.1892195,1.7684646,29.714321,0.21410805,714.78076,0.2740703,1461.1957,0.14000702,-117.09049,-0.76722586,1752.9543,0.13774373,1258.9869,0.20722559,-121.63309,-0.6752035,2821.1086,0.08351787,1031.256,0.30398372,-124.56312,-0.63411635,-19.157671,-0.2203548,31.672525,0.1558228,0.03302271,0.5228863,-0.021427637,-0.48983282,0.28361595,0.36683977,32.509262,0.19352263,13.10945,0.5384524,3.1149125,3.1402237,-2.3874013,-4.286997,-13.288367,23.646494,0.026727209,-0.011274559,0.19236591,2.3755941,2.2784176,0.19296703,0.18497096,0.2281111,0.2757692,-26.77775,34,34
53,25.806839,0.08527416,24.444592,25.175226,26.762428,2.3178368,154.10808,262.1548,50.338844,71.8117,0.6238499,0.45105305,0.33678183,0.6113731,0.84212273,0.50534093,4.1088977,2.7327695,2.7337542,1.5426801,0.31470394,0.6464273,24.973415,0.36264804,13.391225,0.64612055,16.62555,0.85445035,-2.9392974,-4.08576,0.02025323,1.5894425,1.1812465,0.5214156,4.471325,0.46839485,7.9434075,1.0168248,25.893398,0.27881232,524.21106,0.3493853,1359.5585,0.1478928,-96.84354,-0.97818714,1618.2219,0.14922357,1010.7758,0.30493152,-104.46044,-0.83038974,2626.1904,0.102845,924.57806,0.34126997,-104.74203,-0.8257755,-17.40884,-0.25244108,23.690086,0.2282639,0.038716484,0.43472907,-0.025994832,-0.46889362,0.3880052,0.49262,27.482283,0.23113677,13.468682,0.6708843,23.196531,0.61571425,-5.232708,-2.3748448,-13.862599,21.830812,0.031934313,-0.015296579,0.23109347,2.6006503,1.977967,0.26101264,0.23097806,0.23276316,0.34130013,-23.552452,33,33
55,33.441387,0.1307638,32.81924,34.716732,36.37652,3.5572777,266.33694,398.48474,99.77677,199.83469,0.39104202,0.42636782,0.24263817,0.33443466,0.54562044,0.30298227,3.1147587,1.6935879,2.1181371,1.2052327,0.19021702,0.711956,27.78662,0.26128078,12.372448,0.5548142,5.109848,1.42457,1.3955663,7.403108,0.029719688,1.3049053,1.2907698,0.47958088,6.882786,0.397888,9.153081,1.3067225,29.694103,0.2659594,741.2754,0.25837487,1412.232,0.16051899,-138.75417,-0.6085533,1802.7969,0.12847841,1138.4052,0.2345813,-140.64961,-0.55875564,2900.6428,0.07504699,966.24774,0.36801627,-142.61375,-0.5323191,-20.406849,-0.26005054,31.161764,0.20229758,0.026365653,0.7569469,-0.021555513,-0.5097984,0.2988888,0.42967942,32.577408,0.18775727,13.820333,0.6232556,7.134074,1.289284,-3.7643845,-3.5394971,-14.543183,23.887812,0.009260836,-0.010933374,0.13137284,2.2505627,1.9529295,0.17102563,0.1474535,0.3664706,1.265098,-27.648619,30,30
56,34.08721,0.09360849,33.481503,34.181587,35.897873,2.4163704,266.1136,411.656,45.210155,67.92782,0.4044394,0.3768581,0.25469187,0.39714536,0.5236743,0.26898244,2.7783782,1.6606472,1.8318976,1.1435937,0.17286222,0.6266232,24.913088,0.38821238,11.783385,0.766553,9.77847,1.1332217,1.107143,8.659774,0.026584804,1.5063533,1.1960895,0.5692694,8.149412,0.34959874,4.65862,2.0393915,23.64222,0.38377565,769.0622,0.25870204,1376.122,0.17026411,-111.49338,-0.7912006,1835.7721,0.12248213,1087.792,0.30911824,-113.99962,-0.72256416,2886.6787,0.08106866,940.92346,0.33147848,-116.35544,-0.68745214,-19.488207,-0.32400563,29.932386,0.25021783,0.034241438,0.5465493,-0.017117064,-0.6692343,0.21889399,0.48302144,29.61883,0.2736999,12.596991,0.80313015,10.472289,1.1615905,-0.55133873,-19.08541,-12.553133,20.965698,0.025873678,-0.007426037,0.1262485,2.7506878,2.3541198,0.20553191,0.15983115,0.2192941,0.27048883,-27.688766,31,31
60,32.833706,0.07872678,32.10392,32.903522,34.14696,2.0430412,170.90256,392.52762,34.865887,87.06681,0.47915927,0.37776625,0.2980673,0.46867287,0.6356175,0.3375502,3.4855218,2.0117495,2.212443,1.182204,0.18501645,0.55808604,24.374641,0.43256038,13.613125,0.78117114,9.474053,1.1314791,-5.027235,-2.4306254,0.020096324,1.5708869,1.0667366,0.5591957,7.806052,0.3429897,2.4732623,3.7075052,24.684673,0.31181517,683.82416,0.27906445,1413.1962,0.14405175,-98.291084,-0.9178527,1742.5973,0.13507558,1149.0112,0.28055438,-103.9668,-0.79732007,2821.459,0.08443307,964.3119,0.39774662,-106.87829,-0.75041705,-18.811157,-0.33745146,29.523066,0.23185034,0.03246267,0.5888107,-0.02302069,-0.5389877,0.2259018,0.42393902,29.564285,0.23135525,13.731928,0.81246966,10.7750435,1.0939208,-8.641125,-1.5472338,-11.823854,19.767702,0.022658812,-0.008383101,0.1333273,3.050763,2.0781171,0.26,0.16466102,0.20567901,0.30313155,-26.756279,33,33
61,36.747505,0.05839,35.207817,36.662445,38.711216,3.503399,54.13846,77.08168,17.115646,20.391806,0.4477413,0.45983857,0.20978135,0.44728974,0.64105415,0.4312728,3.2872589,1.7909154,2.3490758,1.1455493,0.20223142,0.72985595,19.848717,0.4748288,17.329748,0.6617052,6.388257,1.7279264,-3.690673,-3.2509856,0.023152037,1.1575791,1.174634,0.51163346,8.752446,0.33182055,11.6752615,0.8965179,26.001076,0.33493716,743.67175,0.29236048,1404.4623,0.1575187,-111.416885,-0.788848,1791.8895,0.1351194,1142.4832,0.30081367,-111.001114,-0.72877264,2899.3225,0.087334804,898.8156,0.4160953,-112.89013,-0.69960904,-19.153416,-0.37123713,28.809711,0.25468302,0.045166448,0.38088223,-0.0161779,-0.7372962,0.27372926,0.4984052,22.86016,0.34872025,19.103361,0.6337418,6.6639605,1.8996433,-8.295196,-1.4898225,-11.254773,19.00745,0.02259698,-0.003978785,0.12165172,2.7756941,2.1782675,0.23551723,0.15322402,0.22291139,0.31528634,-26.18997,28,28
65,35.68525,0.05245319,35.10261,35.81008,36.700016,1.5974045,211.17209,416.46503,25.269068,56.55825,0.4917766,0.5292095,0.23630004,0.43814027,0.73377645,0.4974764,4.1953993,2.2012312,2.872681,1.8025416,0.21526186,0.7915149,24.49056,0.41287208,8.692095,1.0432209,6.352164,1.6172761,1.6795095,7.3897295,0.022224944,1.1577438,1.107716,0.5240841,8.438315,0.32014358,9.679064,1.1454127,26.2213,0.38186836,690.9246,0.35081345,1402.1453,0.1919722,-124.77109,-0.7181272,1733.9257,0.13747516,1089.9719,0.28063613,-121.9663,-0.6987562,2825.6826,0.084680624,993.0271,0.34990492,-125.285095,-0.6505263,-17.027468,-0.4050131,29.052105,0.2795713,0.043237805,0.5301573,-0.015155814,-0.80235773,0.33517912,0.49913958,28.948587,0.34154764,9.802175,1.1032405,8.07595,1.5411243,-2.9089735,-5.162831,-10.427023,21.103811,0.016177878,-0.002966344,0.11745395,2.3505878,1.4271407,0.30614033,0.261492,0.3874545,0.67244256,-25.049904,22,22
